MoviePersonID(Integer),FirstName(String),LastName(String),CrewTitleID(Integer),MovieID(Integer),Title(String),YearReleased(Integer),Quantity(Integer)
123,Tom,Hanks,1,38,Toy Story 2 ,1999,42
123,Tom,Hanks,1,46,Cast Away ,2000,10
123,Tom,Hanks,1,54,Saving Private Ryan ,1998,12
123,Tom,Hanks,1,71,Toy Story ,1995,19
123,Tom,Hanks,1,97,The Polar Express ,2004,18
123,Tom,Hanks,1,103,Apollo 13 ,1995,4
123,Tom,Hanks,1,113,Catch Me If You Can ,2002,22
123,Tom,Hanks,1,169,The Green Mile ,1999,13
123,Tom,Hanks,1,204,Sleepless in Seattle ,1993,29
123,Tom,Hanks,1,247,You've Got Mail ,1998,8
123,Tom,Hanks,1,251,Big ,1988,23
123,Tom,Hanks,1,283,A League of Their Own ,1992,22
123,Tom,Hanks,1,304,Road to Perdition ,2002,26
453,Colin,Hanks,1,51,King Kong ,2005,10
583,John,Hannah,1,65,The Mummy Returns ,2001,24
583,John,Hannah,1,128,The Mummy ,1999,18
2518,Adam,Hann-Byrd,1,337,Jumanji ,1995,27
1216,Alyson,Hannigan,1,143,American Pie 2 ,2001,24
1216,Alyson,Hannigan,1,302,American Wedding ,2003,34
1216,Alyson,Hannigan,1,316,American Pie ,1999,18
2075,Masato,Harada,1,267,The Last Samurai ,2003,26
2152,Tom,Hardy,1,277,Black Hawk Down ,2001,16
678,Otis,Harlan,1,76,Snow White and the Seven Dwarfs ,1937,12
2267,Shalom,Harlow,1,295,How to Lose a Guy in 10 Days ,2003,29
2080,Angie,Harmon,1,268,Fun with Dick and Jane ,2005,5
2088,Mark,Harmon,1,269,Freaky Friday ,2003,22
2213,Woody,Harrelson,1,289,Indecent Proposal ,1993,23
60,Rosemary,Harris,1,6,Spider-Man ,2002,23
60,Rosemary,Harris,1,9,Spider-Man 2 ,2004,10
145,Richard,Harris,1,16,Harry Potter and the Sorcerer's Stone ,2001,15
145,Richard,Harris,1,73,Gladiator ,2000,16
145,Richard,Harris,1,324,Unforgiven ,1992,25
900,Ed,Harris,1,103,Apollo 13 ,1995,4
900,Ed,Harris,1,107,A Beautiful Mind ,2001,14
900,Ed,Harris,1,122,The Firm ,1993,21
900,Ed,Harris,1,178,The Rock ,1996,14
1019,Jonathan,Harris,1,117,A Bug's Life ,1998,22
1166,Moira,Harris,1,137,Terminator 3: Rise of the Machines ,2003,11
1272,Phil,Harris,1,150,The Jungle Book ,1967,30
1515,Steve,Harris,1,183,Minority Report ,2002,11
1676,Jared,Harris,1,205,Mr. Deeds ,2002,15
1961,Wood,Harris,1,248,Remember the Titans ,2000,33
154,Ian,Hart,1,16,Harry Potter and the Sorcerer's Stone ,2001,15
154,Ian,Hart,1,266,Enemy of the State ,1998,41
2014,Christopher,Hart,1,255,The Addams Family ,1991,18
2154,Lisa,Hart Carroll,1,278,Terms of Endearment ,1983,14
852,Leslie,Harter Zemeckis,1,97,The Polar Express ,2004,18
609,Josh,Hartnett,1,68,Pearl Harbor ,2001,29
609,Josh,Hartnett,1,277,Black Hawk Down ,2001,16
1703,Teri,Hatcher,1,209,Tomorrow Never Dies ,1997,26
1703,Teri,Hatcher,1,259,Spy Kids ,2001,7
2166,Anne,Hathaway,1,280,The Princess Diaries ,2001,19
556,Rutger,Hauer,1,62,Batman Begins ,2005,19
1402,Cole,Hauser,1,166,Good Will Hunting ,1997,16
1402,Cole,Hauser,1,200,2 Fast 2 Furious ,2003,13
2221,Joann,Havrilla,1,290,Driving Miss Daisy ,1989,24
729,John,Hawkes,1,82,The Perfect Storm ,2000,31
2282,Goldie,Hawn,1,297,The First Wives Club ,1996,16
931,Nigel,Hawthorne,1,106,Tarzan ,1999,16
1473,Sterling,Hayden,1,176,The Godfather ,1972,17
1473,Sterling,Hayden,1,306,Nine to Five ,1980,29
998,Richard,Haydn,1,115,The Sound of Music ,1965,10
2001,Salma,Hayek,1,254,Wild Wild West ,1999,21
2001,Salma,Hayek,1,264,Spy Kids 3-D: Game Over ,2003,16
2482,Helen,Hayes,1,332,Airport ,1970,14
2488,Sean,Hayes,1,333,The Cat in the Hat ,2003,20
2197,Tony,Haygarth,1,286,Chicken Run ,2000,13
1605,Shari,Headley,1,195,Coming to America ,1988,36
1534,Anthony,Heald,1,185,The Silence of the Lambs ,1991,23
218,John,Heard,1,26,Home Alone ,1990,28
218,John,Heard,1,98,Home Alone 2: Lost in New York ,1992,33
218,John,Heard,1,251,Big ,1988,23
218,John,Heard,1,328,The Pelican Brief ,1993,26
2011,Dan,Hedaya,1,255,The Addams Family ,1991,18
2011,Dan,Hedaya,1,297,The First Wives Club ,1996,16
2011,Dan,Hedaya,1,318,Maverick ,1994,9
1048,John,Heffernan,1,121,The Sting ,1973,25
2483,Van,Heflin,1,332,Airport ,1970,14
1212,Susan,Hegarty,1,142,Lilo & Stitch ,2002,21
1580,Martin,Henderson,1,192,The Ring ,2002,16
194,Georgie,Henley,1,23,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe ",2005,28
932,Lance,Henriksen,1,106,Tarzan ,1999,16
325,Lenny,Henry,1,37,Harry Potter and the Prisoner of Azkaban ,2004,22
1661,Mike,Henry,1,203,Smokey and the Bandit ,1977,13
2236,Justin,Henry,1,292,Kramer vs. Kramer ,1979,10
2308,Buck,Henry,1,301,The Graduate ,1967,26
1805,Shuler,Hensley,1,227,Van Helsing ,2004,13
1847,Katharine,Hepburn,1,233,On Golden Pond ,1981,24
689,Jimmy,Herman,1,77,Dances with Wolves ,1990,14
2272,Mark,Herrier,1,296,Porky's ,1982,9
1202,Grant,Heslov,1,141,True Lies ,1994,26
1202,Grant,Heslov,1,214,The Birdcage ,1996,22
578,Barton,Heyman,1,64,The Exorcist ,1973,5
2128,Catherine,Hicks,1,273,Star Trek IV: The Voyage Home ,1986,29
2332,Chuck,Hicks,1,305,Dick Tracy ,1990,22
352,Anthony,Higgins,1,40,Raiders of the Lost Ark ,1981,23
538,Freddie,Highmore,1,60,Charlie and the Chocolate Factory ,2005,5
9,Bernard,Hill,1,1,Titanic ,1997,32
1780,Amy,Hill,1,223,50 First Dates ,2004,29
1780,Amy,Hill,1,333,The Cat in the Hat ,2003,20
1828,John,Hillerman,1,230,Blazing Saddles ,1974,31
1837,Tyler,Hilton,1,231,Walk the Line ,2005,24
2324,Ciarán,Hinds,1,304,Road to Perdition ,2002,26
1243,Damon,Hines,1,146,Lethal Weapon 3 ,1992,33
305,Pat,Hingle,1,35,Batman ,1989,18
305,Pat,Hingle,1,78,Batman Forever ,1995,23
305,Pat,Hingle,1,116,Batman Returns ,1992,36
305,Pat,Hingle,1,284,Batman & Robin ,1997,22
1361,Peter,Hinwood,1,160,The Rocky Horror Picture Show ,1975,6
166,Judd,Hirsch,1,20,Independence Day ,1996,20
166,Judd,Hirsch,1,107,A Beautiful Mind ,2001,14
1112,Lou,Hirsch,1,130,Who Framed Roger Rabbit ,1988,33
1453,Judith,Hoag,1,174,Teenage Mutant Ninja Turtles ,1990,32
2321,Tyler,Hoechlin,1,304,Road to Perdition ,2002,26
240,Dustin,Hoffman,1,28,Meet the Fockers ,2004,26
240,Dustin,Hoffman,1,91,Tootsie ,1982,31
240,Dustin,Hoffman,1,101,Rain Man ,1988,36
240,Dustin,Hoffman,1,229,Hook ,1991,22
240,Dustin,Hoffman,1,292,Kramer vs. Kramer ,1979,10
240,Dustin,Hoffman,1,301,The Graduate ,1967,26
1867,Kara,Hoffman,1,235,Lemony Snicket's A Series of Unfortunate Events ,2004,24
1868,Shelby,Hoffman,1,235,Lemony Snicket's A Series of Unfortunate Events ,2004,24
1671,Gaby,Hoffmann,1,204,Sleepless in Seattle ,1993,29
842,Paul,Hogan,1,96,Crocodile Dundee ,1986,16
842,Paul,Hogan,1,274,Crocodile' Dundee II ,1988,30
1239,Fiona,Hogan,1,145,"I, Robot ",2004,32
1747,Hulk,Hogan,1,217,Rocky III ,1982,34
1053,Hal,Holbrook,1,122,The Firm ,1993,21
1103,Laurie,Holden,1,129,Fantastic Four ,2005,7
1947,William,Holden,1,246,The Towering Inferno ,1974,17
443,Polly,Holliday,1,50,Mrs. Doubtfire ,1993,27
1276,Sterling,Holloway,1,150,The Jungle Book ,1967,30
718,Lauren,Holly,1,81,What Women Want ,2000,8
718,Lauren,Holly,1,199,Dumb & Dumber ,1994,20
2373,Ian,Holm,1,311,The Aviator ,2004,18
552,Katie,Holmes,1,62,Batman Begins ,2005,19
1791,James,Hong,1,225,Mulan ,1998,24
2026,Kegan,Hoover,1,257,The Pacifier ,2005,13
971,Anthony,Hopkins,1,112,Hannibal ,2001,24
971,Anthony,Hopkins,1,185,The Silence of the Lambs ,1991,23
1982,Bo,Hopkins,1,250,American Graffiti ,1973,14
1773,Dennis,Hopper,1,222,Speed ,1994,36
2198,Jane,Horrocks,1,286,Chicken Run ,2000,13
1106,Bob,Hoskins,1,130,Who Framed Roger Rabbit ,1988,33
1106,Bob,Hoskins,1,229,Hook ,1991,22
647,Djimon,Hounsou,1,73,Gladiator ,2000,16
1757,Whitney,Houston,1,219,The Bodyguard ,1992,27
155,Alan,Howard,1,17,The Lord of the Rings: The Fellowship of the Ring ,2001,21
268,Ron,Howard,1,250,American Graffiti ,1973,14
275,Clint,Howard,1,32,How the Grinch Stole Christmas ,2000,27
275,Clint,Howard,1,150,The Jungle Book ,1967,30
416,Arliss,Howard,1,47,The Lost World: Jurassic Park ,1997,35
601,Leslie,Howard,1,67,Gone with the Wind ,1939,28
1482,Trevor,Howard,1,177,Superman ,1978,26
1889,Terrence,Howard,1,239,Big Momma's House ,2000,14
983,Brian,Howe,1,113,Catch Me If You Can ,2002,22
1317,Julia,Hsu,1,155,Rush Hour ,1998,27
1825,David,Huddleston,1,230,Blazing Saddles ,1974,31
382,Ernie,Hudson,1,43,Ghost Busters ,1984,13
382,Ernie,Hudson,1,260,Ghostbusters II ,1989,26
382,Ernie,Hudson,1,285,Miss Congeniality ,2000,21
1926,Larry,Hudson,1,243,8 Mile ,2002,27
2093,Haley,Hudson,1,269,Freaky Friday ,2003,22
2262,Kate,Hudson,1,295,How to Lose a Guy in 10 Days ,2003,29
904,Miko,Hughes,1,103,Apollo 13 ,1995,4
2388,Sally,Hughes,1,313,In the Line of Fire ,1993,8
1294,Tom,Hulce,1,152,Animal House ,1978,32
1294,Tom,Hulce,1,339,The Hunchback of Notre Dame ,1996,13
1294,Tom,Hulce,1,340,Parenthood ,1989,35
355,Helen,Hunt,1,41,Twister ,1996,36
355,Helen,Hunt,1,81,What Women Want ,2000,8
355,Helen,Hunt,1,139,As Good as It Gets ,1997,27
890,Bonnie,Hunt,1,101,Rain Man ,1988,36
890,Bonnie,Hunt,1,132,Jerry Maguire ,1996,27
890,Bonnie,Hunt,1,164,Cheaper by the Dozen ,2003,24
890,Bonnie,Hunt,1,169,The Green Mile ,1999,13
890,Bonnie,Hunt,1,337,Jumanji ,1995,27
1286,Linda,Hunt,1,151,Pocahontas ,1995,23
1974,Will,Hunt,1,249,"The Karate Kid, Part II ",1986,18
260,Holly,Hunter,1,31,The Incredibles ,2004,21
260,Holly,Hunter,1,122,The Firm ,1993,21
668,Rachael,Huntley,1,75,Mr. & Mrs. Smith ,2005,7
548,Elizabeth,Hurley,1,61,Austin Powers: The Spy Who Shagged Me ,1999,39
1962,Ryan,Hurst,1,248,Remember the Titans ,2000,33
1996,William,Hurt,1,253,The Village ,2004,46
2006,Anjelica,Huston,1,255,The Addams Family ,1991,18
2374,Danny,Huston,1,311,The Aviator ,2004,18
1427,Doug,Hutchison,1,169,The Green Mile ,1999,13
2367,Timothy,Hutton,1,310,The General's Daughter ,1999,3
1093,Jonathan,Hyde,1,128,The Mummy ,1999,18
1093,Jonathan,Hyde,1,337,Jumanji ,1995,27
1018,David,Hyde Pierce,1,117,A Bug's Life ,1998,22
785,Alex,Hyde-White,1,89,Pretty Woman ,1990,15
1218,Thomas,Ian Nicholas,1,143,American Pie 2 ,2001,24
1218,Thomas,Ian Nicholas,1,302,American Wedding ,2003,34
1218,Thomas,Ian Nicholas,1,316,American Pie ,1999,18
2501,Eric,Idle,1,335,Casper ,1995,27
1938,Rhys,Ifans,1,245,Notting Hill ,1999,21
1033,Michael,Imperioli,1,119,Shark Tale ,2004,26
324,Lee,Ingleby,1,37,Harry Potter and the Prisoner of Azkaban ,2004,22
1337,Laura,Innes,1,157,Deep Impact ,1998,28
137,Jeremy,Irons,1,15,The Lion King ,1994,28
137,Jeremy,Irons,1,341,Die Hard: With a Vengeance ,1995,32
812,Michael,Ironside,1,92,Top Gun ,1986,34
812,Michael,Ironside,1,232,Total Recall ,1990,24
1061,Michael,Irvin,1,123,The Longest Yard ,2005,14
273,Bill,Irwin,1,32,How the Grinch Stole Christmas ,2000,27
2016,Jason,Isaacs,1,256,The Patriot ,2000,19
2016,Jason,Isaacs,1,277,Black Hawk Down ,2001,16
2102,Ryo,Ishibashi,1,270,The Grudge ,2004,31
763,Marcel,Iures,1,86,Mission: Impossible ,1996,29
976,Zeljko,Ivanek,1,112,Hannibal ,2001,24
1503,Kimberly,J. Brown,1,181,Bringing Down the House ,2003,25
573,Lee,J. Cobb,1,64,The Exorcist ,1973,5
519,Michael,J. Fox,1,58,Back to the Future ,1985,30
519,Michael,J. Fox,1,159,Stuart Little ,1999,24
519,Michael,J. Fox,1,236,Back to the Future Part II ,1989,22
465,Christopher,J. Keene,1,52,Ghost ,1990,15
1591,Warren,J. Kemmerling,1,193,Close Encounters of the Third Kind ,1977,27
1092,Kevin,J. O'Connor,1,128,The Mummy ,1999,18
1092,Kevin,J. O'Connor,1,227,Van Helsing ,2004,13
1981,Wolfman,Jack,1,250,American Graffiti ,1973,14
502,Hugh,Jackman,1,56,X2 ,2003,26
502,Hugh,Jackman,1,124,X-Men ,2000,27
502,Hugh,Jackman,1,227,Van Helsing ,2004,13
1740,Janet,Jackson,1,216,Nutty Professor II: The Klumps ,2000,32
646,Derek,Jacobi,1,73,Gladiator ,2000,16
2083,Carlos,Jacott,1,268,Fun with Dick and Jane ,2005,5
1698,Anne,Jacques,1,208,Ocean's Twelve ,2004,30
1311,Petr,Jákl,1,154,xXx ,2002,23
444,Lisa,Jakub,1,50,Mrs. Doubtfire ,1993,27
792,Kevin,James,1,90,Hitch ,2005,17
1778,Hawthorne,James,1,222,Speed ,1994,36
2175,Clifton,James,1,281,Superman II ,1980,34
117,Allison,Janney,1,13,Finding Nemo ,2003,21
117,Allison,Janney,1,188,American Beauty ,1999,23
505,Famke,Janssen,1,56,X2 ,2003,26
505,Famke,Janssen,1,124,X-Men ,2000,27
505,Famke,Janssen,1,288,GoldenEye ,1995,23
419,Harvey,Jason,1,47,The Lost World: Jurassic Park ,1997,35
2323,Jennifer,Jason Leigh,1,304,Road to Perdition ,2002,26
858,Jimmy,Jax' Pinchak,1,97,The Polar Express ,2004,18
1704,Ricky,Jay,1,209,Tomorrow Never Dies ,1997,26
2528,Tony,Jay,1,339,The Hunchback of Notre Dame ,1996,13
344,Eddie,Jemison,1,39,Bruce Almighty ,2003,15
1811,Richard,Jeni,1,228,The Mask ,1994,36
1877,Ken,Jenkins,1,237,The Sum of All Fears ,2002,12
2079,Richard,Jenkins,1,268,Fun with Dick and Jane ,2005,5
889,Lucinda,Jenney,1,101,Rain Man ,1988,36
2258,Roy,Jenson,1,294,Every Which Way But Loose ,1978,13
2283,Sarah,Jessica Parker,1,297,The First Wives Club ,1996,16
752,Michael,Jeter,1,85,Jurassic Park III ,2001,28
752,Michael,Jeter,1,169,The Green Mile ,1999,13
88,Hristo,Jivkov,1,10,The Passion of the Christ ,2004,9
526,Wendie,Jo Sperber,1,58,Back to the Future ,1985,30
185,Haley,Joel Osment,1,22,The Sixth Sense ,1999,25
2212,Gottfried,John,1,288,GoldenEye ,1995,23
984,Frank,John Hughes,1,113,Catch Me If You Can ,2002,22
1834,Dan,John Miller,1,231,Walk the Line ,2005,24
2396,Glynis,Johns,1,315,Mary Poppins ,1964,33
716,Ashley,Johnson,1,81,What Women Want ,2000,8
1414,Reggie,Johnson,1,167,Platoon ,1986,16
1526,Richard,Johnson,1,184,Lara Croft: Tomb Raider ,2001,23
1972,Garth,Johnson,1,249,"The Karate Kid, Part II ",1986,18
1973,Brett,Johnson,1,249,"The Karate Kid, Part II ",1986,18
1842,Mel,Johnson Jr.,1,232,Total Recall ,1990,24
663,Angelina,Jolie,1,75,Mr. & Mrs. Smith ,2005,7
663,Angelina,Jolie,1,119,Shark Tale ,2004,26
663,Angelina,Jolie,1,184,Lara Croft: Tomb Raider ,2001,23
663,Angelina,Jolie,1,317,Gone in Sixty Seconds ,2000,32
255,Toby,Jones,1,30,Harry Potter and the Chamber of Secrets ,2002,18
424,Cherry,Jones,1,48,Signs ,2002,15
424,Cherry,Jones,1,253,The Village ,2004,46
1493,January,Jones,1,179,Anger Management ,2003,10
1493,January,Jones,1,302,American Wedding ,2003,34
1496,Nathan,Jones,1,180,Troy ,2004,26
1921,Evan,Jones,1,243,8 Mile ,2002,27
1952,Jennifer,Jones,1,246,The Towering Inferno ,1974,17
2338,Henry,Jones,1,306,Nine to Five ,1980,29
2338,Henry,Jones,1,314,Butch Cassidy and the Sundance Kid ,1969,27
2448,Jeffrey,Jones,1,326,Sleepy Hollow ,1999,11
1783,Richard,Jordan,1,224,The Hunt for Red October ,1990,36
1909,Ashley,Judd,1,242,Double Jeopardy ,1999,1
2058,Mike,Judge,1,264,Spy Kids 3-D: Game Over ,2003,16
2007,Raul,Julia,1,255,The Addams Family ,1991,18
1371,Tanveer,K. Atwal,1,162,The Matrix Revolutions ,2003,27
778,Chua,Kah Joo,1,88,Indiana Jones and the Temple of Doom ,1984,24
1195,Steve,Kahan,1,140,Lethal Weapon 2 ,1989,24
1195,Steve,Kahan,1,146,Lethal Weapon 3 ,1992,33
1195,Steve,Kahan,1,190,Lethal Weapon 4 ,1998,18
351,Wolf,Kahler,1,40,Raiders of the Lost Ark ,1981,23
370,John,Kalangis,1,42,My Big Fat Greek Wedding ,2002,16
425,Patricia,Kalember,1,48,Signs ,2002,15
2529,Paul,Kandel,1,339,The Hunchback of Notre Dame ,1996,13
479,Brad,Kane,1,53,Aladdin ,1992,56
2025,Carol,Kane,1,257,The Pacifier ,2005,13
1827,Alex,Karras,1,230,Blazing Saddles ,1974,31
1827,Alex,Karras,1,296,Porky's ,1982,9
2017,Tchéky,Karyo,1,256,The Patriot ,2000,19
2017,Tchéky,Karyo,1,288,GoldenEye ,1995,23
1284,John,Kassir,1,151,Pocahontas ,1995,23
902,Mary,Kate Schellhardt,1,103,Apollo 13 ,1995,4
698,Andreas,Katsulas,1,79,The Fugitive ,1993,16
2317,Jonathan,Katz,1,303,Daddy Day Care ,2003,38
1629,Mary,Kay Place,1,198,Sweet Home Alabama ,2002,30
1109,Stubby,Kaye,1,130,Who Framed Roger Rabbit ,1988,33
1223,Eddie,Kaye Thomas,1,143,American Pie 2 ,2001,24
1223,Eddie,Kaye Thomas,1,302,American Wedding ,2003,34
1223,Eddie,Kaye Thomas,1,316,American Pie ,1999,18
371,Lainie,Kazan,1,42,My Big Fat Greek Wedding ,2002,16
771,Jonathan,Ke Quan,1,88,Indiana Jones and the Temple of Doom ,1984,24
1800,James,Keane,1,226,Seabiscuit ,2003,33
302,Michael,Keaton,1,35,Batman ,1989,18
302,Michael,Keaton,1,116,Batman Returns ,1992,36
1477,Diane,Keaton,1,176,The Godfather ,1972,17
1477,Diane,Keaton,1,211,Something's Gotta Give ,2003,34
1477,Diane,Keaton,1,297,The First Wives Club ,1996,16
2139,Catherine,Keener,1,275,The 40 Year Old Virgin ,2005,13
640,Jack,Kehler,1,72,Men in Black II ,2002,27
1050,Jack,Kehoe,1,121,The Sting ,1973,25
878,Harvey,Keitel,1,100,National Treasure ,2004,20
878,Harvey,Keitel,1,161,Sister Act ,1992,30
1565,David,Keith,1,189,An Officer and a Gentleman ,1982,6
2122,DeForest,Kelley,1,273,Star Trek IV: The Voyage Home ,1986,29
131,George,Kelly,1,14,Forrest Gump ,1994,27
138,Moira,Kelly,1,15,The Lion King ,1994,28
539,David,Kelly,1,60,Charlie and the Chocolate Factory ,2005,5
1758,Gary,Kemp,1,219,The Bodyguard ,1992,27
1807,Will,Kemp,1,227,Van Helsing ,2004,13
2347,Jamie,Kennedy,1,307,Scream ,1996,17
2347,Jamie,Kennedy,1,321,Scream 2 ,1997,38
2481,George,Kennedy,1,332,Airport ,1970,14
1192,Patsy,Kensit,1,140,Lethal Weapon 2 ,1989,24
1510,Paul,Kersey,1,182,Hulk ,2003,5
2523,Andrew,Kevin Walker,1,338,Se7en ,1995,34
605,Evelyn,Keyes,1,67,Gone with the Wind ,1939,28
1554,Irwin,Keyes,1,187,The Flintstones ,1994,31
195,Skandar,Keynes,1,23,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe ",2005,28
1483,Margot,Kidder,1,177,Superman ,1978,26
1483,Margot,Kidder,1,281,Superman II ,1980,34
692,Nicole,Kidman,1,78,Batman Forever ,1995,23
2320,Laura,Kightlinger,1,303,Daddy Day Care ,2003,38
2301,Richard,Kiley,1,300,Phenomenon ,1996,26
691,Val,Kilmer,1,78,Batman Forever ,1995,23
691,Val,Kilmer,1,92,Top Gun ,1986,34
691,Val,Kilmer,1,323,The Prince of Egypt ,1998,31
1517,Patrick,Kilpatrick,1,183,Minority Report ,2002,11
2530,Charles,Kimbrough,1,339,The Hunchback of Notre Dame ,1996,13
1017,Richard,Kind,1,117,A Bug's Life ,1998,22
436,Alan,King,1,49,Rush Hour 2 ,2001,19
856,Brendan,King,1,97,The Polar Express ,2004,18
1123,Regina,King,1,132,Jerry Maguire ,1996,27
1123,Regina,King,1,266,Enemy of the State ,1998,41
1123,Regina,King,1,303,Daddy Day Care ,2003,38
1326,Jim,King,1,156,The Blair Witch Project ,1999,28
1943,Lorelei,King,1,245,Notting Hill ,1999,21
2155,Betty,King,1,278,Terms of Endearment ,1983,14
1181,Greg,Kinnear,1,139,As Good as It Gets ,1997,27
1181,Greg,Kinnear,1,247,You've Got Mail ,1998,8
1054,Terry,Kinney,1,122,The Firm ,1993,21
1352,Bruno,Kirby,1,159,Stuart Little ,1999,24
1352,Bruno,Kirby,1,213,City Slickers ,1991,21
1352,Bruno,Kirby,1,215,"Good Morning, Vietnam ",1987,39
1964,Craig,Kirkwood,1,248,Remember the Titans ,2000,33
468,Rick,Kleber,1,52,Ghost ,1990,15
1217,Chris,Klein,1,143,American Pie 2 ,2001,24
1217,Chris,Klein,1,316,American Pie ,1999,18
2268,Robert,Klein,1,295,How to Lose a Guy in 10 Days ,2003,29
2111,Elaine,Klimaszewski,1,271,Scary Movie 3 ,2003,22
1999,Kevin,Kline,1,254,Wild Wild West ,1999,21
1999,Kevin,Kline,1,339,The Hunchback of Notre Dame ,1996,13
335,Wayne,Knight,1,38,Toy Story 2 ,1999,42
335,Wayne,Knight,1,106,Tarzan ,1999,16
335,Wayne,Knight,1,238,Basic Instinct ,1992,33
1183,Shirley,Knight,1,139,As Good as It Gets ,1997,27
2273,Wyatt,Knight,1,296,Porky's ,1982,9
176,Keira,Knightley,1,21,Pirates of the Caribbean: The Curse of the Black Pearl ,2003,21
632,Christopher,Knights,1,70,Madagascar ,2005,27
1450,Don,Knotts,1,173,Chicken Little ,2005,19
511,Beyoncé,Knowles,1,57,Austin Powers in Goldmember ,2002,21
637,Johnny,Knoxville,1,72,Men in Black II ,2002,27
2125,Walter,Koenig,1,273,Star Trek IV: The Voyage Home ,1986,29
1818,Charlie,Korsmo,1,229,Hook ,1991,22
1818,Charlie,Korsmo,1,305,Dick Tracy ,1990,22
1454,Elias,Koteas,1,174,Teenage Mutant Ninja Turtles ,1990,32
1156,Martin,Kove,1,136,Rambo: First Blood Part II ,1985,40
1156,Martin,Kove,1,249,"The Karate Kid, Part II ",1986,18
2077,John,Koyama,1,267,The Last Samurai ,2003,26
843,Linda,Kozlowski,1,96,Crocodile Dundee ,1986,16
843,Linda,Kozlowski,1,274,Crocodile' Dundee II ,1988,30
699,Jeroen,Krabbé,1,79,The Fugitive ,1993,16
285,Jeffrey,Kramer,1,33,Jaws ,1975,17
285,Jeffrey,Kramer,1,308,Jaws 2 ,1978,15
1685,Peter,Krause,1,206,The Truman Show ,1998,14
452,Thomas,Kretschmann,1,51,King Kong ,2005,10
768,Kris,Kristofferson,1,87,Planet of the Apes ,2001,22
1696,Ed,Kross,1,208,Ocean's Twelve ,2004,30
876,Diane,Kruger,1,100,National Treasure ,2004,20
876,Diane,Kruger,1,180,Troy ,2004,26
1226,David,Krumholtz,1,144,The Santa Clause ,1994,14
1226,David,Krumholtz,1,163,The Santa Clause 2 ,2002,26
1076,Karen,Kruper,1,125,Scary Movie ,2000,20
2203,Lisa,Kudrow,1,287,Analyze This ,1999,20
1283,Judy,Kuhn,1,151,Pocahontas ,1995,23
1468,Daniella,Kuhn,1,175,Patch Adams ,1998,17
734,Swoosie,Kurtz,1,83,Liar Liar ,1997,39
66,Samuel,L. Jackson,1,7,Star Wars: Episode III - Revenge of the Sith ,2005,15
66,Samuel,L. Jackson,1,11,Jurassic Park ,1993,20
66,Samuel,L. Jackson,1,18,Star Wars: Episode II - Attack of the Clones ,2002,23
66,Samuel,L. Jackson,1,31,The Incredibles ,2004,21
66,Samuel,L. Jackson,1,154,xXx ,2002,23
66,Samuel,L. Jackson,1,244,S.W.A.T. ,2003,21
66,Samuel,L. Jackson,1,276,A Time to Kill ,1996,17
66,Samuel,L. Jackson,1,282,Pulp Fiction ,1994,35
66,Samuel,L. Jackson,1,341,Die Hard: With a Vengeance ,1995,32
706,Paul,L. Nolan,1,80,Ocean's Eleven ,2001,36
2411,Paul,L. Smith,1,318,Maverick ,1994,9
1547,Mark,L. Taylor,1,186,"Honey, I Shrunk the Kids ",1989,17
2429,Vanessa,L. Williams,1,322,Eraser ,1996,30
1607,Eriq,La Salle,1,195,Coming to America ,1988,36
679,Lucille,La Verne,1,76,Snow White and the Seven Dwarfs ,1937,12
2461,Shia,LaBeouf,1,329,Charlie's Angels: Full Throttle ,2003,20
348,Ronald,Lacey,1,40,Raiders of the Lost Ark ,1981,23
1383,Art,LaFleur,1,163,The Santa Clause 2 ,2002,26
1761,Michele,Lamar Richards,1,219,The Bodyguard ,1992,27
2178,Phil,LaMarr,1,282,Pulp Fiction ,1994,35
2477,Burt,Lancaster,1,332,Airport ,1970,14
2401,Elsa,Lanchester,1,315,Mary Poppins ,1964,33
141,Nathan,Lane,1,15,The Lion King ,1994,28
141,Nathan,Lane,1,159,Stuart Little ,1999,24
141,Nathan,Lane,1,214,The Birdcage ,1996,22
724,Diane,Lane,1,82,The Perfect Storm ,2000,31
801,Jessica,Lange,1,91,Tootsie ,1982,31
920,Angela,Lansbury,1,105,Beauty and the Beast ,1991,24
1851,William,Lanteau,1,233,On Golden Pond ,1981,24
473,Linda,Larkin,1,53,Aladdin ,1992,56
1500,Queen,Latifah,1,181,Bringing Down the House ,2003,25
988,Joey,Lauren Adams,1,114,Big Daddy ,1999,24
1347,Hugh,Laurie,1,159,Stuart Little ,1999,24
1347,Hugh,Laurie,1,171,101 Dalmatians ,1996,15
1869,Jude,Law,1,235,Lemony Snicket's A Series of Unfortunate Events ,2004,24
1869,Jude,Law,1,311,The Aviator ,2004,18
1168,Christopher,Lawford,1,137,Terminator 3: Rise of the Machines ,2003,11
445,Matthew,Lawrence,1,50,Mrs. Doubtfire ,1993,27
464,Stanley,Lawrence,1,52,Ghost ,1990,15
1393,Martin,Lawrence,1,165,Bad Boys II ,2003,19
1393,Martin,Lawrence,1,239,Big Momma's House ,2000,14
2415,Elizabeth,Lawrence,1,319,Sleeping with the Enemy ,1991,16
1537,Paul,Lazar,1,185,The Silence of the Lambs ,1991,23
